district_id,district_name,state,enrollment,date,day_name,is_in_session,day_type,break_name,school_year
GA_1302280,"Fulton County",GA,88043,2026-03-13,Friday,1,SCHOOL_DAY,,2025-2026
GA_1302280,"Fulton County",GA,88043,2026-03-14,Saturday,0,WEEKEND,Weekend,2025-2026
GA_1302280,"Fulton County",GA,88043,2026-03-15,Sunday,0,WEEKEND,Weekend,2025-2026
GA_1302280,"Fulton County",GA,88043,2026-03-16,Monday,0,TEACHER_WORKDAY,"Professional Development Day",2025-2026
GA_1302280,"Fulton County",GA,88043,2026-03-17,Tuesday,1,SCHOOL_DAY,,2025-2026
GA_1302280,"Fulton County",GA,88043,2026-03-18,Wednesday,1,SCHOOL_DAY,,2025-2026
GA_1302280,"Fulton County",GA,88043,2026-03-19,Thursday,1,SCHOOL_DAY,,2025-2026
GA_1302280,"Fulton County",GA,88043,2026-03-20,Friday,1,SCHOOL_DAY,,2025-2026
GA_1302280,"Fulton County",GA,88043,2026-03-21,Saturday,0,WEEKEND,Weekend,2025-2026
GA_1302280,"Fulton County",GA,88043,2026-03-22,Sunday,0,WEEKEND,Weekend,2025-2026
GA_1302280,"Fulton County",GA,88043,2026-03-23,Monday,1,SCHOOL_DAY,,2025-2026
GA_1302280,"Fulton County",GA,88043,2026-03-24,Tuesday,1,SCHOOL_DAY,,2025-2026
GA_1302280,"Fulton County",GA,88043,2026-03-25,Wednesday,1,SCHOOL_DAY,,2025-2026
GA_1302280,"Fulton County",GA,88043,2026-03-26,Thursday,1,SCHOOL_DAY,,2025-2026
GA_1302280,"Fulton County",GA,88043,2026-03-27,Friday,1,SCHOOL_DAY,,2025-2026
CO_0803360,"Denver Public Schools",CO,87883,2026-02-25,Wednesday,-1,UNKNOWN,,2025-2026
CO_0803360,"Denver Public Schools",CO,87883,2026-02-26,Thursday,-1,UNKNOWN,,2025-2026
CO_0803360,"Denver Public Schools",CO,87883,2026-02-27,Friday,-1,UNKNOWN,,2025-2026
CO_0803360,"Denver Public Schools",CO,87883,2026-02-28,Saturday,0,WEEKEND,Weekend,2025-2026
CO_0803360,"Denver Public Schools",CO,87883,2026-03-01,Sunday,0,WEEKEND,Weekend,2025-2026
CO_0803360,"Denver Public Schools",CO,87883,2026-03-02,Monday,-1,UNKNOWN,,2025-2026
CO_0803360,"Denver Public Schools",CO,87883,2026-03-03,Tuesday,-1,UNKNOWN,,2025-2026
CO_0803360,"Denver Public Schools",CO,87883,2026-03-04,Wednesday,-1,UNKNOWN,,2025-2026
CO_0803360,"Denver Public Schools",CO,87883,2026-03-05,Thursday,-1,UNKNOWN,,2025-2026
CO_0803360,"Denver Public Schools",CO,87883,2026-03-06,Friday,-1,UNKNOWN,,2025-2026
CO_0803360,"Denver Public Schools",CO,87883,2026-03-07,Saturday,0,WEEKEND,Weekend,2025-2026
CO_0803360,"Denver Public Schools",CO,87883,2026-03-08,Sunday,0,WEEKEND,Weekend,2025-2026
CO_0803360,"Denver Public Schools",CO,87883,2026-03-09,Monday,-1,UNKNOWN,,2025-2026
CO_0803360,"Denver Public Schools",CO,87883,2026-03-10,Tuesday,-1,UNKNOWN,,2025-2026
CO_0803360,"Denver Public Schools",CO,87883,2026-03-11,Wednesday,-1,UNKNOWN,,2025-2026
CO_0803360,"Denver Public Schools",CO,87883,2026-03-12,Thursday,-1,UNKNOWN,,2025-2026
CO_0803360,"Denver Public Schools",CO,87883,2026-03-13,Friday,-1,UNKNOWN,,2025-2026
CO_0803360,"Denver Public Schools",CO,87883,2026-03-14,Saturday,0,WEEKEND,Weekend,2025-2026
CO_0803360,"Denver Public Schools",CO,87883,2026-03-15,Sunday,0,WEEKEND,Weekend,2025-2026
CO_0803360,"Denver Public Schools",CO,87883,2026-03-16,Monday,-1,UNKNOWN,,2025-2026
CO_0803360,"Denver Public Schools",CO,87883,2026-03-17,Tuesday,-1,UNKNOWN,,2025-2026
CO_0803360,"Denver Public Schools",CO,87883,2026-03-18,Wednesday,-1,UNKNOWN,,2025-2026
CO_0803360,"Denver Public Schools",CO,87883,2026-03-19,Thursday,-1,UNKNOWN,,2025-2026
CO_0803360,"Denver Public Schools",CO,87883,2026-03-20,Friday,-1,UNKNOWN,,2025-2026
CO_0803360,"Denver Public Schools",CO,87883,2026-03-21,Saturday,0,WEEKEND,Weekend,2025-2026
CO_0803360,"Denver Public Schools",CO,87883,2026-03-22,Sunday,0,WEEKEND,Weekend,2025-2026
CO_0803360,"Denver Public Schools",CO,87883,2026-03-23,Monday,-1,UNKNOWN,,2025-2026
CO_0803360,"Denver Public Schools",CO,87883,2026-03-24,Tuesday,-1,UNKNOWN,,2025-2026
CO_0803360,"Denver Public Schools",CO,87883,2026-03-25,Wednesday,-1,UNKNOWN,,2025-2026
CO_0803360,"Denver Public Schools",CO,87883,2026-03-26,Thursday,-1,UNKNOWN,,2025-2026
CO_0803360,"Denver Public Schools",CO,87883,2026-03-27,Friday,-1,UNKNOWN,,2025-2026
UT_4900030,"Alpine School District",UT,87136,2026-02-25,Wednesday,1,SCHOOL_DAY,,2025-2026
UT_4900030,"Alpine School District",UT,87136,2026-02-26,Thursday,1,SCHOOL_DAY,,2025-2026
UT_4900030,"Alpine School District",UT,87136,2026-02-27,Friday,1,SCHOOL_DAY,,2025-2026
UT_4900030,"Alpine School District",UT,87136,2026-02-28,Saturday,0,WEEKEND,Weekend,2025-2026
UT_4900030,"Alpine School District",UT,87136,2026-03-01,Sunday,0,WEEKEND,Weekend,2025-2026
UT_4900030,"Alpine School District",UT,87136,2026-03-02,Monday,1,SCHOOL_DAY,,2025-2026
UT_4900030,"Alpine School District",UT,87136,2026-03-03,Tuesday,1,SCHOOL_DAY,,2025-2026
UT_4900030,"Alpine School District",UT,87136,2026-03-04,Wednesday,1,SCHOOL_DAY,,2025-2026
UT_4900030,"Alpine School District",UT,87136,2026-03-05,Thursday,1,SCHOOL_DAY,,2025-2026
UT_4900030,"Alpine School District",UT,87136,2026-03-06,Friday,1,SCHOOL_DAY,,2025-2026
UT_4900030,"Alpine School District",UT,87136,2026-03-07,Saturday,0,WEEKEND,Weekend,2025-2026
UT_4900030,"Alpine School District",UT,87136,2026-03-08,Sunday,0,WEEKEND,Weekend,2025-2026
UT_4900030,"Alpine School District",UT,87136,2026-03-09,Monday,0,TEACHER_WORKDAY,"Teacher Prof Development",2025-2026
UT_4900030,"Alpine School District",UT,87136,2026-03-10,Tuesday,1,SCHOOL_DAY,,2025-2026
UT_4900030,"Alpine School District",UT,87136,2026-03-11,Wednesday,0,HOLIDAY,"Hs Act Test",2025-2026
UT_4900030,"Alpine School District",UT,87136,2026-03-12,Thursday,1,SCHOOL_DAY,,2025-2026
UT_4900030,"Alpine School District",UT,87136,2026-03-13,Friday,1,SCHOOL_DAY,,2025-2026
UT_4900030,"Alpine School District",UT,87136,2026-03-14,Saturday,0,WEEKEND,Weekend,2025-2026
UT_4900030,"Alpine School District",UT,87136,2026-03-15,Sunday,0,WEEKEND,Weekend,2025-2026
UT_4900030,"Alpine School District",UT,87136,2026-03-16,Monday,1,SCHOOL_DAY,,2025-2026
UT_4900030,"Alpine School District",UT,87136,2026-03-17,Tuesday,1,SCHOOL_DAY,,2025-2026
UT_4900030,"Alpine School District",UT,87136,2026-03-18,Wednesday,1,SCHOOL_DAY,,2025-2026
UT_4900030,"Alpine School District",UT,87136,2026-03-19,Thursday,1,SCHOOL_DAY,,2025-2026
UT_4900030,"Alpine School District",UT,87136,2026-03-20,Friday,1,SCHOOL_DAY,,2025-2026
UT_4900030,"Alpine School District",UT,87136,2026-03-21,Saturday,0,WEEKEND,Weekend,2025-2026
UT_4900030,"Alpine School District",UT,87136,2026-03-22,Sunday,0,WEEKEND,Weekend,2025-2026
UT_4900030,"Alpine School District",UT,87136,2026-03-23,Monday,0,TEACHER_WORKDAY,"Teacher/Contrd Emp Work Day",2025-2026
UT_4900030,"Alpine School District",UT,87136,2026-03-24,Tuesday,1,SCHOOL_DAY,,2025-2026
UT_4900030,"Alpine School District",UT,87136,2026-03-25,Wednesday,1,SCHOOL_DAY,,2025-2026
UT_4900030,"Alpine School District",UT,87136,2026-03-26,Thursday,1,SCHOOL_DAY,,2025-2026
UT_4900030,"Alpine School District",UT,87136,2026-03-27,Friday,1,SCHOOL_DAY,,2025-2026
FL_1201530,PASCO,FL,85855,2026-02-25,Wednesday,0.5,HALF_DAY,"Secondary Early Release",2025-2026
FL_1201530,PASCO,FL,85855,2026-02-26,Thursday,1,SCHOOL_DAY,,2025-2026
FL_1201530,PASCO,FL,85855,2026-02-27,Friday,1,SCHOOL_DAY,,2025-2026
FL_1201530,PASCO,FL,85855,2026-02-28,Saturday,0,WEEKEND,Weekend,2025-2026
FL_1201530,PASCO,FL,85855,2026-03-01,Sunday,0,WEEKEND,Weekend,2025-2026
FL_1201530,PASCO,FL,85855,2026-03-02,Monday,1,SCHOOL_DAY,,2025-2026
FL_1201530,PASCO,FL,85855,2026-03-03,Tuesday,1,SCHOOL_DAY,,2025-2026
FL_1201530,PASCO,FL,85855,2026-03-04,Wednesday,1,SCHOOL_DAY,,2025-2026
FL_1201530,PASCO,FL,85855,2026-03-05,Thursday,1,SCHOOL_DAY,,2025-2026
FL_1201530,PASCO,FL,85855,2026-03-06,Friday,1,SCHOOL_DAY,,2025-2026
FL_1201530,PASCO,FL,85855,2026-03-07,Saturday,0,WEEKEND,Weekend,2025-2026
FL_1201530,PASCO,FL,85855,2026-03-08,Sunday,0,WEEKEND,Weekend,2025-2026
FL_1201530,PASCO,FL,85855,2026-03-09,Monday,1,SCHOOL_DAY,,2025-2026
FL_1201530,PASCO,FL,85855,2026-03-10,Tuesday,1,SCHOOL_DAY,,2025-2026
FL_1201530,PASCO,FL,85855,2026-03-11,Wednesday,0,HOLIDAY,"No School Tk-12/Trimester Break",2025-2026
FL_1201530,PASCO,FL,85855,2026-03-12,Thursday,1,SCHOOL_DAY,,2025-2026
FL_1201530,PASCO,FL,85855,2026-03-13,Friday,1,SCHOOL_DAY,,2025-2026
FL_1201530,PASCO,FL,85855,2026-03-14,Saturday,0,WEEKEND,Weekend,2025-2026
FL_1201530,PASCO,FL,85855,2026-03-15,Sunday,0,WEEKEND,Weekend,2025-2026
FL_1201530,PASCO,FL,85855,2026-03-16,Monday,1,SCHOOL_DAY,,2025-2026
FL_1201530,PASCO,FL,85855,2026-03-17,Tuesday,1,SCHOOL_DAY,,2025-2026
FL_1201530,PASCO,FL,85855,2026-03-18,Wednesday,0,HOLIDAY,"No School Tk-5/Conferences",2025-2026
FL_1201530,PASCO,FL,85855,2026-03-19,Thursday,1,SCHOOL_DAY,,2025-2026
FL_1201530,PASCO,FL,85855,2026-03-20,Friday,1,SCHOOL_DAY,,2025-2026
FL_1201530,PASCO,FL,85855,2026-03-21,Saturday,0,WEEKEND,Weekend,2025-2026
FL_1201530,PASCO,FL,85855,2026-03-22,Sunday,0,WEEKEND,Weekend,2025-2026
FL_1201530,PASCO,FL,85855,2026-03-23,Monday,1,SCHOOL_DAY,,2025-2026
FL_1201530,PASCO,FL,85855,2026-03-24,Tuesday,1,SCHOOL_DAY,,2025-2026
FL_1201530,PASCO,FL,85855,2026-03-25,Wednesday,0.5,HALF_DAY,"Secondary Early Release",2025-2026
FL_1201530,PASCO,FL,85855,2026-03-26,Thursday,1,SCHOOL_DAY,,2025-2026
FL_1201530,PASCO,FL,85855,2026-03-27,Friday,1,SCHOOL_DAY,,2025-2026
MD_2400060,"Anne Arundel County Public Schools",MD,84346,2026-02-25,Wednesday,1,SCHOOL_DAY,,2025-2026
MD_2400060,"Anne Arundel County Public Schools",MD,84346,2026-02-26,Thursday,1,SCHOOL_DAY,,2025-2026
MD_2400060,"Anne Arundel County Public Schools",MD,84346,2026-02-27,Friday,1,SCHOOL_DAY,,2025-2026
MD_2400060,"Anne Arundel County Public Schools",MD,84346,2026-02-28,Saturday,0,WEEKEND,Weekend,2025-2026
MD_2400060,"Anne Arundel County Public Schools",MD,84346,2026-03-01,Sunday,0,WEEKEND,Weekend,2025-2026
MD_2400060,"Anne Arundel County Public Schools",MD,84346,2026-03-02,Monday,1,SCHOOL_DAY,,2025-2026
MD_2400060,"Anne Arundel County Public Schools",MD,84346,2026-03-03,Tuesday,1,SCHOOL_DAY,,2025-2026
MD_2400060,"Anne Arundel County Public Schools",MD,84346,2026-03-04,Wednesday,1,SCHOOL_DAY,,2025-2026
MD_2400060,"Anne Arundel County Public Schools",MD,84346,2026-03-05,Thursday,1,SCHOOL_DAY,,2025-2026
MD_2400060,"Anne Arundel County Public Schools",MD,84346,2026-03-06,Friday,1,SCHOOL_DAY,,2025-2026
MD_2400060,"Anne Arundel County Public Schools",MD,84346,2026-03-07,Saturday,0,WEEKEND,Weekend,2025-2026
MD_2400060,"Anne Arundel County Public Schools",MD,84346,2026-03-08,Sunday,0,WEEKEND,Weekend,2025-2026
MD_2400060,"Anne Arundel County Public Schools",MD,84346,2026-03-09,Monday,1,SCHOOL_DAY,,2025-2026
MD_2400060,"Anne Arundel County Public Schools",MD,84346,2026-03-10,Tuesday,1,SCHOOL_DAY,,2025-2026
MD_2400060,"Anne Arundel County Public Schools",MD,84346,2026-03-11,Wednesday,1,SCHOOL_DAY,,2025-2026
MD_2400060,"Anne Arundel County Public Schools",MD,84346,2026-03-12,Thursday,1,SCHOOL_DAY,,2025-2026
MD_2400060,"Anne Arundel County Public Schools",MD,84346,2026-03-13,Friday,1,SCHOOL_DAY,,2025-2026
MD_2400060,"Anne Arundel County Public Schools",MD,84346,2026-03-14,Saturday,0,WEEKEND,Weekend,2025-2026
MD_2400060,"Anne Arundel County Public Schools",MD,84346,2026-03-15,Sunday,0,WEEKEND,Weekend,2025-2026
MD_2400060,"Anne Arundel County Public Schools",MD,84346,2026-03-16,Monday,1,SCHOOL_DAY,,2025-2026
MD_2400060,"Anne Arundel County Public Schools",MD,84346,2026-03-17,Tuesday,0.5,HALF_DAY,"Two-Hour Early Dismissal",2025-2026
MD_2400060,"Anne Arundel County Public Schools",MD,84346,2026-03-18,Wednesday,1,SCHOOL_DAY,,2025-2026
MD_2400060,"Anne Arundel County Public Schools",MD,84346,2026-03-19,Thursday,1,SCHOOL_DAY,,2025-2026
MD_2400060,"Anne Arundel County Public Schools",MD,84346,2026-03-20,Friday,0,HOLIDAY,"Eid Al-Fitr",2025-2026
MD_2400060,"Anne Arundel County Public Schools",MD,84346,2026-03-21,Saturday,0,WEEKEND,Weekend,2025-2026
MD_2400060,"Anne Arundel County Public Schools",MD,84346,2026-03-22,Sunday,0,WEEKEND,Weekend,2025-2026
MD_2400060,"Anne Arundel County Public Schools",MD,84346,2026-03-23,Monday,1,SCHOOL_DAY,,2025-2026
MD_2400060,"Anne Arundel County Public Schools",MD,84346,2026-03-24,Tuesday,1,SCHOOL_DAY,,2025-2026
MD_2400060,"Anne Arundel County Public Schools",MD,84346,2026-03-25,Wednesday,1,SCHOOL_DAY,,2025-2026
MD_2400060,"Anne Arundel County Public Schools",MD,84346,2026-03-26,Thursday,0.5,HALF_DAY,"Two-Hour Early Dismissal",2025-2026
MD_2400060,"Anne Arundel County Public Schools",MD,84346,2026-03-27,Friday,0.5,HALF_DAY,"Two-Hour Early Dismissal",2025-2026
VA_5103810,"TAZEWELL CO PBLC SCHS",VA,82000,2026-02-25,Wednesday,1,SCHOOL_DAY,,2025-2026
VA_5103810,"TAZEWELL CO PBLC SCHS",VA,82000,2026-02-26,Thursday,1,SCHOOL_DAY,,2025-2026
VA_5103810,"TAZEWELL CO PBLC SCHS",VA,82000,2026-02-27,Friday,1,SCHOOL_DAY,,2025-2026
VA_5103810,"TAZEWELL CO PBLC SCHS",VA,82000,2026-02-28,Saturday,0,WEEKEND,,2025-2026
VA_5103810,"TAZEWELL CO PBLC SCHS",VA,82000,2026-03-01,Sunday,0,WEEKEND,,2025-2026
VA_5103810,"TAZEWELL CO PBLC SCHS",VA,82000,2026-03-02,Monday,1,SCHOOL_DAY,,2025-2026
VA_5103810,"TAZEWELL CO PBLC SCHS",VA,82000,2026-03-03,Tuesday,1,SCHOOL_DAY,,2025-2026
VA_5103810,"TAZEWELL CO PBLC SCHS",VA,82000,2026-03-04,Wednesday,1,SCHOOL_DAY,,2025-2026
VA_5103810,"TAZEWELL CO PBLC SCHS",VA,82000,2026-03-05,Thursday,1,SCHOOL_DAY,,2025-2026
VA_5103810,"TAZEWELL CO PBLC SCHS",VA,82000,2026-03-06,Friday,1,SCHOOL_DAY,,2025-2026
VA_5103810,"TAZEWELL CO PBLC SCHS",VA,82000,2026-03-07,Saturday,0,WEEKEND,,2025-2026
VA_5103810,"TAZEWELL CO PBLC SCHS",VA,82000,2026-03-08,Sunday,0,WEEKEND,,2025-2026
VA_5103810,"TAZEWELL CO PBLC SCHS",VA,82000,2026-03-09,Monday,1,SCHOOL_DAY,,2025-2026
VA_5103810,"TAZEWELL CO PBLC SCHS",VA,82000,2026-03-10,Tuesday,1,SCHOOL_DAY,,2025-2026
VA_5103810,"TAZEWELL CO PBLC SCHS",VA,82000,2026-03-11,Wednesday,1,SCHOOL_DAY,,2025-2026
VA_5103810,"TAZEWELL CO PBLC SCHS",VA,82000,2026-03-12,Thursday,1,SCHOOL_DAY,,2025-2026
VA_5103810,"TAZEWELL CO PBLC SCHS",VA,82000,2026-03-13,Friday,1,SCHOOL_DAY,,2025-2026
VA_5103810,"TAZEWELL CO PBLC SCHS",VA,82000,2026-03-14,Saturday,0,WEEKEND,,2025-2026
VA_5103810,"TAZEWELL CO PBLC SCHS",VA,82000,2026-03-15,Sunday,0,WEEKEND,,2025-2026
VA_5103810,"TAZEWELL CO PBLC SCHS",VA,82000,2026-03-16,Monday,0,BREAK,SPRING,2025-2026
VA_5103810,"TAZEWELL CO PBLC SCHS",VA,82000,2026-03-17,Tuesday,0,BREAK,SPRING,2025-2026
VA_5103810,"TAZEWELL CO PBLC SCHS",VA,82000,2026-03-18,Wednesday,0,BREAK,SPRING,2025-2026
VA_5103810,"TAZEWELL CO PBLC SCHS",VA,82000,2026-03-19,Thursday,0,BREAK,SPRING,2025-2026
VA_5103810,"TAZEWELL CO PBLC SCHS",VA,82000,2026-03-20,Friday,0,BREAK,SPRING,2025-2026
VA_5103810,"TAZEWELL CO PBLC SCHS",VA,82000,2026-03-21,Saturday,0,WEEKEND,,2025-2026
VA_5103810,"TAZEWELL CO PBLC SCHS",VA,82000,2026-03-22,Sunday,0,WEEKEND,,2025-2026
VA_5103810,"TAZEWELL CO PBLC SCHS",VA,82000,2026-03-23,Monday,1,SCHOOL_DAY,,2025-2026
VA_5103810,"TAZEWELL CO PBLC SCHS",VA,82000,2026-03-24,Tuesday,1,SCHOOL_DAY,,2025-2026
VA_5103810,"TAZEWELL CO PBLC SCHS",VA,82000,2026-03-25,Wednesday,1,SCHOOL_DAY,,2025-2026
VA_5103810,"TAZEWELL CO PBLC SCHS",VA,82000,2026-03-26,Thursday,1,SCHOOL_DAY,,2025-2026
VA_5103810,"TAZEWELL CO PBLC SCHS",VA,82000,2026-03-27,Friday,1,SCHOOL_DAY,,2025-2026
VA_5102250,"Loudoun County Public Schools",VA,81678,2026-02-25,Wednesday,1,SCHOOL_DAY,,2025-2026
VA_5102250,"Loudoun County Public Schools",VA,81678,2026-02-26,Thursday,1,SCHOOL_DAY,,2025-2026
VA_5102250,"Loudoun County Public Schools",VA,81678,2026-02-27,Friday,1,SCHOOL_DAY,,2025-2026
VA_5102250,"Loudoun County Public Schools",VA,81678,2026-02-28,Saturday,0,WEEKEND,Weekend,2025-2026
VA_5102250,"Loudoun County Public Schools",VA,81678,2026-03-01,Sunday,0,WEEKEND,Weekend,2025-2026
VA_5102250,"Loudoun County Public Schools",VA,81678,2026-03-02,Monday,1,SCHOOL_DAY,,2025-2026
VA_5102250,"Loudoun County Public Schools",VA,81678,2026-03-03,Tuesday,1,SCHOOL_DAY,,2025-2026
VA_5102250,"Loudoun County Public Schools",VA,81678,2026-03-04,Wednesday,1,SCHOOL_DAY,,2025-2026
VA_5102250,"Loudoun County Public Schools",VA,81678,2026-03-05,Thursday,1,SCHOOL_DAY,,2025-2026
VA_5102250,"Loudoun County Public Schools",VA,81678,2026-03-06,Friday,1,SCHOOL_DAY,,2025-2026
VA_5102250,"Loudoun County Public Schools",VA,81678,2026-03-07,Saturday,0,WEEKEND,Weekend,2025-2026
VA_5102250,"Loudoun County Public Schools",VA,81678,2026-03-08,Sunday,0,WEEKEND,Weekend,2025-2026
VA_5102250,"Loudoun County Public Schools",VA,81678,2026-03-09,Monday,1,SCHOOL_DAY,,2025-2026
VA_5102250,"Loudoun County Public Schools",VA,81678,2026-03-10,Tuesday,1,SCHOOL_DAY,,2025-2026
VA_5102250,"Loudoun County Public Schools",VA,81678,2026-03-11,Wednesday,1,SCHOOL_DAY,,2025-2026
VA_5102250,"Loudoun County Public Schools",VA,81678,2026-03-12,Thursday,1,SCHOOL_DAY,,2025-2026
VA_5102250,"Loudoun County Public Schools",VA,81678,2026-03-13,Friday,1,SCHOOL_DAY,,2025-2026
VA_5102250,"Loudoun County Public Schools",VA,81678,2026-03-14,Saturday,0,WEEKEND,Weekend,2025-2026
VA_5102250,"Loudoun County Public Schools",VA,81678,2026-03-15,Sunday,0,WEEKEND,Weekend,2025-2026
VA_5102250,"Loudoun County Public Schools",VA,81678,2026-03-16,Monday,1,SCHOOL_DAY,,2025-2026
VA_5102250,"Loudoun County Public Schools",VA,81678,2026-03-17,Tuesday,1,SCHOOL_DAY,,2025-2026
VA_5102250,"Loudoun County Public Schools",VA,81678,2026-03-18,Wednesday,1,SCHOOL_DAY,,2025-2026
VA_5102250,"Loudoun County Public Schools",VA,81678,2026-03-19,Thursday,1,SCHOOL_DAY,,2025-2026
VA_5102250,"Loudoun County Public Schools",VA,81678,2026-03-20,Friday,1,SCHOOL_DAY,,2025-2026
VA_5102250,"Loudoun County Public Schools",VA,81678,2026-03-21,Saturday,0,WEEKEND,Weekend,2025-2026
VA_5102250,"Loudoun County Public Schools",VA,81678,2026-03-22,Sunday,0,WEEKEND,Weekend,2025-2026
VA_5102250,"Loudoun County Public Schools",VA,81678,2026-03-23,Monday,1,SCHOOL_DAY,,2025-2026
VA_5102250,"Loudoun County Public Schools",VA,81678,2026-03-24,Tuesday,1,SCHOOL_DAY,,2025-2026
VA_5102250,"Loudoun County Public Schools",VA,81678,2026-03-25,Wednesday,1,SCHOOL_DAY,,2025-2026
VA_5102250,"Loudoun County Public Schools",VA,81678,2026-03-26,Thursday,1,SCHOOL_DAY,,2025-2026
VA_5102250,"Loudoun County Public Schools",VA,81678,2026-03-27,Friday,1,SCHOOL_DAY,,2025-2026
TN_4703180,"Metropolitan Nashville Public Schools",TN,80651,2026-02-25,Wednesday,1,SCHOOL_DAY,,2025-2026
TN_4703180,"Metropolitan Nashville Public Schools",TN,80651,2026-02-26,Thursday,1,SCHOOL_DAY,,2025-2026
TN_4703180,"Metropolitan Nashville Public Schools",TN,80651,2026-02-27,Friday,1,SCHOOL_DAY,,2025-2026
TN_4703180,"Metropolitan Nashville Public Schools",TN,80651,2026-02-28,Saturday,0,WEEKEND,Weekend,2025-2026
TN_4703180,"Metropolitan Nashville Public Schools",TN,80651,2026-03-01,Sunday,0,WEEKEND,Weekend,2025-2026
TN_4703180,"Metropolitan Nashville Public Schools",TN,80651,2026-03-02,Monday,1,SCHOOL_DAY,,2025-2026
TN_4703180,"Metropolitan Nashville Public Schools",TN,80651,2026-03-03,Tuesday,1,SCHOOL_DAY,,2025-2026
TN_4703180,"Metropolitan Nashville Public Schools",TN,80651,2026-03-04,Wednesday,1,SCHOOL_DAY,,2025-2026
TN_4703180,"Metropolitan Nashville Public Schools",TN,80651,2026-03-05,Thursday,1,SCHOOL_DAY,,2025-2026
TN_4703180,"Metropolitan Nashville Public Schools",TN,80651,2026-03-06,Friday,0.5,HALF_DAY,"Early Dismissal For Students",2025-2026
TN_4703180,"Metropolitan Nashville Public Schools",TN,80651,2026-03-07,Saturday,0,WEEKEND,Weekend,2025-2026
TN_4703180,"Metropolitan Nashville Public Schools",TN,80651,2026-03-08,Sunday,0,WEEKEND,Weekend,2025-2026
TN_4703180,"Metropolitan Nashville Public Schools",TN,80651,2026-03-09,Monday,0,BREAK,"Spring Break",2025-2026
TN_4703180,"Metropolitan Nashville Public Schools",TN,80651,2026-03-10,Tuesday,0,BREAK,"Spring Break",2025-2026
TN_4703180,"Metropolitan Nashville Public Schools",TN,80651,2026-03-11,Wednesday,0,BREAK,"Spring Break",2025-2026
TN_4703180,"Metropolitan Nashville Public Schools",TN,80651,2026-03-12,Thursday,0,BREAK,"Spring Break",2025-2026
TN_4703180,"Metropolitan Nashville Public Schools",TN,80651,2026-03-13,Friday,0,BREAK,"Spring Break",2025-2026
TN_4703180,"Metropolitan Nashville Public Schools",TN,80651,2026-03-14,Saturday,0,WEEKEND,Weekend,2025-2026
TN_4703180,"Metropolitan Nashville Public Schools",TN,80651,2026-03-15,Sunday,0,WEEKEND,Weekend,2025-2026
TN_4703180,"Metropolitan Nashville Public Schools",TN,80651,2026-03-16,Monday,1,SCHOOL_DAY,,2025-2026
TN_4703180,"Metropolitan Nashville Public Schools",TN,80651,2026-03-17,Tuesday,1,SCHOOL_DAY,,2025-2026
TN_4703180,"Metropolitan Nashville Public Schools",TN,80651,2026-03-18,Wednesday,1,SCHOOL_DAY,,2025-2026
TN_4703180,"Metropolitan Nashville Public Schools",TN,80651,2026-03-19,Thursday,1,SCHOOL_DAY,,2025-2026
TN_4703180,"Metropolitan Nashville Public Schools",TN,80651,2026-03-20,Friday,1,SCHOOL_DAY,,2025-2026
TN_4703180,"Metropolitan Nashville Public Schools",TN,80651,2026-03-21,Saturday,0,WEEKEND,Weekend,2025-2026
TN_4703180,"Metropolitan Nashville Public Schools",TN,80651,2026-03-22,Sunday,0,WEEKEND,Weekend,2025-2026
TN_4703180,"Metropolitan Nashville Public Schools",TN,80651,2026-03-23,Monday,1,SCHOOL_DAY,,2025-2026
TN_4703180,"Metropolitan Nashville Public Schools",TN,80651,2026-03-24,Tuesday,1,SCHOOL_DAY,,2025-2026
TN_4703180,"Metropolitan Nashville Public Schools",TN,80651,2026-03-25,Wednesday,1,SCHOOL_DAY,,2025-2026
TN_4703180,"Metropolitan Nashville Public Schools",TN,80651,2026-03-26,Thursday,1,SCHOOL_DAY,,2025-2026
TN_4703180,"Metropolitan Nashville Public Schools",TN,80651,2026-03-27,Friday,1,SCHOOL_DAY,,2025-2026
TX_4819650,"Fort Bend ISD",TX,79660,2026-02-25,Wednesday,1,SCHOOL_DAY,,2025-2026
TX_4819650,"Fort Bend ISD",TX,79660,2026-02-26,Thursday,1,SCHOOL_DAY,,2025-2026
TX_4819650,"Fort Bend ISD",TX,79660,2026-02-27,Friday,1,SCHOOL_DAY,,2025-2026
TX_4819650,"Fort Bend ISD",TX,79660,2026-02-28,Saturday,0,WEEKEND,Weekend,2025-2026
TX_4819650,"Fort Bend ISD",TX,79660,2026-03-01,Sunday,0,WEEKEND,Weekend,2025-2026
TX_4819650,"Fort Bend ISD",TX,79660,2026-03-02,Monday,1,SCHOOL_DAY,,2025-2026
TX_4819650,"Fort Bend ISD",TX,79660,2026-03-03,Tuesday,1,SCHOOL_DAY,,2025-2026
TX_4819650,"Fort Bend ISD",TX,79660,2026-03-04,Wednesday,1,SCHOOL_DAY,,2025-2026
TX_4819650,"Fort Bend ISD",TX,79660,2026-03-05,Thursday,1,SCHOOL_DAY,,2025-2026
TX_4819650,"Fort Bend ISD",TX,79660,2026-03-06,Friday,0,HOLIDAY,"Teacher Planning Day / No Students",2025-2026
TX_4819650,"Fort Bend ISD",TX,79660,2026-03-07,Saturday,0,WEEKEND,Weekend,2025-2026
